"","Date","Maxima"
"280",2016-02-12,0.0162605208717803
"281",2016-02-16,0.0178949947770973
"282",2016-02-17,0.0198333571148914
"283",2016-02-18,0.0461080751353845
"284",2016-02-19,0.0469491067986277
"285",2016-02-22,0.0197709214828414
"286",2016-02-23,0.0454287114317176
"287",2016-02-24,0.0277568839986638
"288",2016-02-25,0.00966064874018125
"289",2016-02-26,0.0331174029688747
"290",2016-02-29,0.0367090127649181
"291",2016-03-01,0.0423629882993568
"292",2016-03-02,0.0192082147507849
"293",2016-03-03,0.0172879005661001
"294",2016-03-04,0.0372713947972315
"295",2016-03-07,0.0618251760445044
"296",2016-03-08,0.0713090277047819
"297",2016-03-09,0.0261284153353732
"298",2016-03-10,0.0171059977555979
"299",2016-03-11,0.015839096282609
"300",2016-03-14,0.0176380841935342
"301",2016-03-15,0.0883491698312897
"302",2016-03-16,0.0300059101101583
"303",2016-03-17,0.0483350401239301
"304",2016-03-18,0.0216374225665975
"305",2016-03-21,0.0453830058478178
"306",2016-03-22,0.023297613542995
"307",2016-03-23,0.0510596207638347
"308",2016-03-24,0.0402874734501412
"309",2016-03-28,0.0264211205957082
"310",2016-03-29,0.0147931691778306
"311",2016-03-30,0.0188062445361588
"312",2016-03-31,0.0215435621532264
"313",2016-04-01,0.0310202906310254
"314",2016-04-04,0.030709687522435
"315",2016-04-05,0.0347768530580621
"316",2016-04-06,0.0141335739968308
"317",2016-04-07,0.0588405000229333
"318",2016-04-08,0.0281131531284281
"319",2016-04-11,0.0255681228286867
"320",2016-04-12,0.00843813010470453
"321",2016-04-13,0.0278038404245361
"322",2016-04-14,0.0289875368732522
"323",2016-04-15,0.0211900765159844
"324",2016-04-18,0.0282861834571513
"325",2016-04-19,0.138922871999446
"326",2016-04-20,0.0490369553600772
"327",2016-04-21,0.0338016266333723
"328",2016-04-22,0.0744114092608546
"329",2016-04-25,0.145416999858504
"330",2016-04-26,0.0459650643041594
"331",2016-04-27,0.0646215784119986
"332",2016-04-28,0.0809938975665447
"333",2016-04-29,0.0949906545692906
"334",2016-05-02,0.0198654675199503
"335",2016-05-03,0.0399952685789984
"336",2016-05-04,0.0779631175354259
"337",2016-05-05,0.0508298733102217
"338",2016-05-06,0.0252359592992619
"339",2016-05-09,0.0358023807905836
"340",2016-05-10,0.00274348594575083
"341",2016-05-11,0.0558733561060168
"342",2016-05-12,0.0256539615954114
"343",2016-05-13,0.0377044538720349
"344",2016-05-16,0.0525253243832178
"345",2016-05-17,0.0441659453151314
"346",2016-05-18,0.0792731944796184
"347",2016-05-19,0.0347156867126635
"348",2016-05-20,0.0220303685652011
"349",2016-05-23,0.0354100472498311
"350",2016-05-24,0.00706068945682174
"351",2016-05-25,0.0122473839471892
"352",2016-05-26,0.0295092166371432
"353",2016-05-27,0.00928248821142375
"354",2016-05-31,0.0240446949275509
"355",2016-06-01,0.0344750238924947
"356",2016-06-02,0.0438363148131778
"357",2016-06-03,0.0539591765957107
"358",2016-06-06,0.0341137757851366
"359",2016-06-07,0.0140083700533381
"360",2016-06-08,0.0220744749269809
"361",2016-06-09,0.0265029709359868
"362",2016-06-10,0.0471804777106534
"363",2016-06-13,0.0263743099419351
"364",2016-06-14,0.0685271414467082
"365",2016-06-15,0.0166277713324052
"366",2016-06-16,0.0155876227968531
"367",2016-06-17,0.0283994639460675
"368",2016-06-20,0.0308904870193384
"369",2016-06-21,0.0304152996069592
"370",2016-06-22,0.110376893930234
"371",2016-06-23,0.00828049637301094
"372",2016-06-24,0.12696113194611
"373",2016-06-27,0.0837142355392041
"374",2016-06-28,0.000595438593189444
"375",2016-06-29,0.00554240502202553
"376",2016-06-30,0.0451822129423371
"377",2016-07-01,0.0210697613682968
"378",2016-07-05,0.0424895979805724
"379",2016-07-06,0.0343912753036413
"380",2016-07-07,0.0257168850139185
"381",2016-07-08,-0.00198073847849766
"382",2016-07-11,0.024932184356476
"383",2016-07-12,0.0229687310969539
"384",2016-07-13,0.0214615372677999
"385",2016-07-14,0.0179146162744146
"386",2016-07-15,0.0254540390132929
"387",2016-07-18,0.0109644384805934
"388",2016-07-19,0.140713742241885
"389",2016-07-20,0.0126462304252807
"390",2016-07-21,0.0406001735964981
"391",2016-07-22,0.0699189417992505
"392",2016-07-25,0.0263408056408648
"393",2016-07-26,0.0885011129121331
"394",2016-07-27,0.0335327963067731
"395",2016-07-28,0.0851738649881608
"396",2016-07-29,0.0220281075583164
"397",2016-08-01,0.0353563059417493
"398",2016-08-02,0.0589317783763353
"399",2016-08-03,0.0306943965565524
"400",2016-08-04,0.100035258177529
"401",2016-08-05,0.174176396132335
"402",2016-08-08,0.0482372205072253
"403",2016-08-09,0.0323854463719475
"404",2016-08-10,0.0277556779440441
"405",2016-08-11,0.0204727063051886
"406",2016-08-12,0.0125900491859218
"407",2016-08-15,0.0337621488997738
"408",2016-08-16,0.0371935438841677
"409",2016-08-17,0.0664128193000156
"410",2016-08-18,0.0122774889105788
"411",2016-08-19,0.0314005924798484
"412",2016-08-22,0.0160561678980122
"413",2016-08-23,0.0176609294249598
"414",2016-08-24,0.0317907566494971
"415",2016-08-25,0.0355103982706774
"416",2016-08-26,0.0234846035089637
"417",2016-08-29,0.022014239251988
"418",2016-08-30,0.0262083276400659
"419",2016-08-31,0.0283400574079512
"420",2016-09-01,0.0544734442012668
"421",2016-09-02,0.0227308189680105
"422",2016-09-06,0.0228966231496192
"423",2016-09-07,0.0705511109919651
"424",2016-09-08,0.0934113988350972
"425",2016-09-09,0.0544239818876881
"426",2016-09-12,0.00370142302707224
"427",2016-09-13,0.0396801596931956
"428",2016-09-14,0.025186417764145
"429",2016-09-15,0.00798532336465874
"430",2016-09-16,0.0486434079329472
"431",2016-09-19,0.0223987644697287
"432",2016-09-20,0.0316293091655076
"433",2016-09-21,0.0349023471188428
"434",2016-09-22,0.0131857739814969
"435",2016-09-23,0.0579552029271022
"436",2016-09-26,0.0357458414883944
"437",2016-09-27,0.0185513085790657
"438",2016-09-28,0.0384981697692455
"439",2016-09-29,0.0279174463330308
"440",2016-09-30,0.0145140431651356
"441",2016-10-03,0.0252917926087146
"442",2016-10-04,0.0281621676018767
"443",2016-10-05,0.0597128679945909
"444",2016-10-06,0.0383261792613828
"445",2016-10-07,0.0779545070630287
"446",2016-10-10,0.106905176270232
"447",2016-10-11,0.0552940271287896
"448",2016-10-12,0.0228097536111262
"449",2016-10-13,0.0308363361076232
"450",2016-10-14,0.0188032761098093
"451",2016-10-17,0.0243942213127487
"452",2016-10-18,0.0265162923604802
"453",2016-10-19,0.0611711850622015
"454",2016-10-20,0.0690517525137146
"455",2016-10-21,0.0653050984077668
"456",2016-10-24,0.0169473210272463
"457",2016-10-25,0.0427441965385863
"458",2016-10-26,0.0461121430957888
"459",2016-10-27,0.0277190534751694
"460",2016-10-28,0.100755724515601
"461",2016-10-31,0.0360117190822293
"462",2016-11-01,0.0357291432003434
"463",2016-11-02,0.0476624504891634
"464",2016-11-03,0.0580330155236297
"465",2016-11-04,0.0258381603638053
"466",2016-11-07,-0.00803890506428354
"467",2016-11-08,0.125834913498809
"468",2016-11-09,0.0633196238059022
"469",2016-11-10,0.0967521411212262
"470",2016-11-11,0.0287478361219229
"471",2016-11-14,0.0504739727041503
"472",2016-11-15,0.0259465977846227
"473",2016-11-16,0.0298398857556719
"474",2016-11-17,0.0493446748665545
"475",2016-11-18,0.0208362553063759
"476",2016-11-21,0.0210506085264419
"477",2016-11-22,0.0906055060223382
"478",2016-11-23,0.111094021186334
"479",2016-11-25,0.0119501477723857
"480",2016-11-28,0.0281709650123313
"481",2016-11-29,0.0339683928241538
"482",2016-11-30,0.0385303057318453
"483",2016-12-01,0.0601337210036031
"484",2016-12-02,0.0283983448966601
"485",2016-12-05,0.0194753673362929
"486",2016-12-06,0.0249963810108378
"487",2016-12-07,0.0273855672075827
"488",2016-12-08,0.0305116709650571
"489",2016-12-09,0.0314016083351003
"490",2016-12-12,0.0269350642626656
"491",2016-12-13,0.0131952904188325
"492",2016-12-14,0.0384715281437697
"493",2016-12-15,0.0179893623079503
"494",2016-12-16,0.0521389735998505
"495",2016-12-19,0.0210397955898187
"496",2016-12-20,0.038200104395532
"497",2016-12-21,0.0512508515876724
"498",2016-12-22,0.0449469053668592
"499",2016-12-23,0.0127791185759532
"500",2016-12-27,0.0120156289409827
"501",2016-12-28,0.0712664101335507
"502",2016-12-29,0.0232964592099426
"503",2016-12-30,0.043000657627401
"504",2017-01-03,0.0453250465252929
"505",2017-01-04,0.0145121607795981
"506",2017-01-05,0.0308428457107418
"507",2017-01-06,0.0316805754429838
"508",2017-01-09,0.0263416117685023
"509",2017-01-10,0.0195015240774421
"510",2017-01-11,0.0544748651993913
"511",2017-01-12,0.0400782235674105
"512",2017-01-13,0.016870128303485
"513",2017-01-17,0.0745443040637788
"514",2017-01-18,0.059383203908089
"515",2017-01-19,0.0305283397961748
"516",2017-01-20,0.11969966661023
"517",2017-01-23,0.136079162385055
"518",2017-01-24,0.0446773027383224
"519",2017-01-25,0.0284015002839442
"520",2017-01-26,0.0566717785315973
"521",2017-01-27,0.0535788391661935
"522",2017-01-30,0.0402489575774007
"523",2017-01-31,0.0698904990070086
"524",2017-02-01,0.0352516833689888
"525",2017-02-02,0.0540876622680202
"526",2017-02-03,0.0360613086691009
"527",2017-02-06,0.0187626914156617
"528",2017-02-07,0.0481117112687678
"529",2017-02-08,0.0900865268103651
"530",2017-02-09,0.0256139281323344
"531",2017-02-10,0.0240010825243069
"532",2017-02-13,0.0472160491032607
"533",2017-02-14,0.0171966854619481
"534",2017-02-15,0.0946376776145706
"535",2017-02-16,0.0490105532366636
"536",2017-02-17,0.0375429230799372
"537",2017-02-21,0.0185886613205579
"538",2017-02-22,0.0216327455325538
"539",2017-02-23,0.0973075541609701
"540",2017-02-24,0.0227998800099269
"541",2017-02-27,0.0428100272664807
"542",2017-02-28,0.129716971951961
"543",2017-03-01,0.01758775193378
"544",2017-03-02,0.0734911324096852
"545",2017-03-03,0.0646344489998924
"546",2017-03-06,0.0220370318237697
"547",2017-03-07,0.0194430321874048
"548",2017-03-08,0.0386676599241588
"549",2017-03-09,0.0312225289714303
"550",2017-03-10,0.017580529139173
"551",2017-03-13,0.0241226447374122
"552",2017-03-14,0.0198288279011927
"553",2017-03-15,0.0201471230312918
"554",2017-03-16,0.0238882151746955
"555",2017-03-17,0.0659794191803931
"556",2017-03-20,0.0178852060481473
"557",2017-03-21,0.0598577719261874
"558",2017-03-22,0.0731139454890953
"559",2017-03-23,0.046279095219968
"560",2017-03-24,0.0151639412153539
"561",2017-03-27,0.020943102193618
"562",2017-03-28,0.00594358370710776
"563",2017-03-29,0.0183807397499048
"564",2017-03-30,0.0187109210449608
"565",2017-03-31,0.0203977262175457
"566",2017-04-03,0.0342332584536615
"567",2017-04-04,0.072703609978337
"568",2017-04-05,0.0290650137697348
"569",2017-04-06,0.0656212053584729
"570",2017-04-07,0.018428850764122
"571",2017-04-10,0.0315578404077122
"572",2017-04-11,0.0209179347953761
"573",2017-04-12,0.0392090848319758
"574",2017-04-13,0.0359033377202816
"575",2017-04-17,0.0416082854867877
"576",2017-04-18,0.0483063211836704
"577",2017-04-19,0.0504116105257018
"578",2017-04-20,0.0419361392368681
"579",2017-04-21,0.0242537500118511
"580",2017-04-24,0.0178345335863587
"581",2017-04-25,0.0269728545719143
"582",2017-04-26,0.0298884202349886
"583",2017-04-27,0.0204269109718106
"584",2017-04-28,0.0347955179865309
"585",2017-05-01,0.0217765480355427
"586",2017-05-02,0.277455540667949
"587",2017-05-03,0.0398736325832131
"588",2017-05-04,0.0513238386669264
"589",2017-05-05,0.0254710010162896
"590",2017-05-08,0.0428588328086446
"591",2017-05-09,0.0197500581810151
"592",2017-05-10,0.0462407301161676
"593",2017-05-11,0.0410645444775452
"594",2017-05-12,0.0269389407330871
"595",2017-05-15,0.0278779868382831
"596",2017-05-16,0.0200801921955957
"597",2017-05-17,0.129617493303386
"598",2017-05-18,0.0748816280329796
"599",2017-05-19,0.0150926975657094
"600",2017-05-22,0.0329651230250352
"601",2017-05-23,0.0211336392666758
"602",2017-05-24,0.0307071181486369
"603",2017-05-25,0.035328555250853
"604",2017-05-26,0.0216387993062517
"605",2017-05-30,0.0231258231471618
"606",2017-05-31,0.0333302268854145
"607",2017-06-01,0.0235092201353867
"608",2017-06-02,0.0190724148913634
"609",2017-06-05,0.0486446399240623
"610",2017-06-06,0.023419138257158
"611",2017-06-07,0.0209003289207262
"612",2017-06-08,0.0246745217978712
"613",2017-06-09,0.0668336508968107
"614",2017-06-12,0.0425953619854822
"615",2017-06-13,0.0175471357419566
"616",2017-06-14,0.0219933093878844
"617",2017-06-15,0.0423642946744675
"618",2017-06-16,0.0746378333735484
"619",2017-06-19,0.0172550676809981
"620",2017-06-20,0.0343141107905477
"621",2017-06-21,0.0339208804407241
"622",2017-06-22,0.0403762772549326
"623",2017-06-23,0.0294043081689899
"624",2017-06-26,0.0160875469074014
"625",2017-06-27,0.0495006437730306
"626",2017-06-28,0.015627496048778
"627",2017-06-29,0.0487901641694321
"628",2017-06-30,0.01555340034537
"629",2017-07-03,0.0368493984883007
"630",2017-07-05,0.0751555849275029
"631",2017-07-06,0.0574443825053556
"632",2017-07-07,0.0191522244125801
"633",2017-07-10,0.0282732743476559
"634",2017-07-11,0.0123859818191573
"635",2017-07-12,0.0114994855388926
"636",2017-07-13,0.0546505497590794
"637",2017-07-14,0.0167934317289703
"638",2017-07-17,0.0317766425461847
"639",2017-07-18,0.0262957771869276
"640",2017-07-19,0.0429210739050625
"641",2017-07-20,0.0571814366675564
"642",2017-07-21,0.0296599687409013
"643",2017-07-24,0.0210349561193971
"644",2017-07-25,0.0518448299139574
"645",2017-07-26,0.0447063243485227
"646",2017-07-27,0.0443285871072304
"647",2017-07-28,0.0997276673374195
"648",2017-07-31,0.0352330310592066
"649",2017-08-01,0.0344959856625966
"650",2017-08-02,0.0251121024603714
"651",2017-08-03,0.0363409240352733
"652",2017-08-04,0.0164037968567052
"653",2017-08-07,0.0247502705968027
"654",2017-08-08,0.0241157127595377
"655",2017-08-09,0.0719253992107258
"656",2017-08-10,0.0569291979863768
"657",2017-08-11,0.054768882384188
"658",2017-08-14,0.00580163877171239
"659",2017-08-15,0.0450016452753768
"660",2017-08-16,0.0304117004180234
"661",2017-08-17,0.0410281266174486
"662",2017-08-18,0.04466533709974
"663",2017-08-21,0.0280179419711714
"664",2017-08-22,0.0212979372975542
"665",2017-08-23,0.037765664626687
"666",2017-08-24,0.0517656155829236
"667",2017-08-25,0.0377961535869774
"668",2017-08-28,0.0162209558235387
"669",2017-08-29,0.0187869511983517
"670",2017-08-30,0.00999229158854894
"671",2017-08-31,0.0235762770278219
"672",2017-09-01,0.0155200102846152
"673",2017-09-05,0.0585861835887245
"674",2017-09-06,0.0145798988875061
"675",2017-09-07,0.0644575625454374
"676",2017-09-08,0.0305489993716638
"677",2017-09-11,0.0307294635459007
"678",2017-09-12,0.0327217073521835
"679",2017-09-13,0.0164239283414941
"680",2017-09-14,0.0262982169918789
"681",2017-09-15,0.0798217085473888
"682",2017-09-18,0.0237431150435817
"683",2017-09-19,0.0265282958230754
"684",2017-09-20,0.0433261833240538
"685",2017-09-21,0.0277159045239728
"686",2017-09-22,0.0429013077937735
"687",2017-09-25,0.05327388525088
"688",2017-09-26,0.0187983248842039
"689",2017-09-27,0.0227190341628981
"690",2017-09-28,0.035811278409859
"691",2017-09-29,0.014931422263528
"692",2017-10-02,0.0242226989080323
"693",2017-10-03,0.0214975424463549
"694",2017-10-04,0.0129871668503403
"695",2017-10-05,0.0146260429285329
"696",2017-10-06,0.0615940641195536
"697",2017-10-09,0.0401559459564509
"698",2017-10-10,0.0144971980830064
"699",2017-10-11,0.0174804704399018
"700",2017-10-12,0.0629512404563112
"701",2017-10-13,0.0279173323742568
"702",2017-10-16,0.02543954408957
"703",2017-10-17,0.0264174526531828
"704",2017-10-18,0.0199490343465636
"705",2017-10-19,0.0395229534672764
"706",2017-10-20,0.0371483559285991
"707",2017-10-23,0.0654621614065506
"708",2017-10-24,0.0302923262943076
"709",2017-10-25,0.144721589538407
"710",2017-10-26,0.0866239823191202
"711",2017-10-27,0.0624007261658564
"712",2017-10-30,0.0836386925109904
"713",2017-10-31,0.0691105277730858
"714",2017-11-01,0.0320279603330923
"715",2017-11-02,0.0703775703514192
"716",2017-11-03,0.0469451913639133
"717",2017-11-06,0.0589073556499013
"718",2017-11-07,0.145253627506853
"719",2017-11-08,0.028621482327038
"720",2017-11-09,0.0516978887871898
"721",2017-11-10,0.0302083758800123
"722",2017-11-13,0.0744459155310342
"723",2017-11-14,0.0606903540303291
"724",2017-11-15,0.103900809741817
"725",2017-11-16,0.0178222209015832
"726",2017-11-17,0.0248544816386652
"727",2017-11-20,0.0202318265420938
"728",2017-11-21,0.0109442766060591
"729",2017-11-22,0.0182725573162425
"730",2017-11-24,0.0284045021396065
"731",2017-11-27,0.0262988354680876
"732",2017-11-28,0.0334538238866933
"733",2017-11-29,0.0702275947659611
"734",2017-11-30,0.0292831907446893
"735",2017-12-01,0.0232221681856421
"736",2017-12-04,0.067462954668763
"737",2017-12-05,0.027595569801843
"738",2017-12-06,0.0463599818720095
"739",2017-12-07,0.0204756472205678
"740",2017-12-08,0.0152934932938565
